grp,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
A,596.488411797501,1165.67746215728,296.899846934407,71.9942836860989,72.6915724314454,-28.689935780636,335.609282643001,271.800588896435,748.772726824644,671.848912298639,123.683267864874,254.264773625747,87.0938062579706,28.4184658313465,550.769746036587,677.773463904936,318.350414766195,602.728631591813,470.713787030755,324.921070792676,8.29605165913961,1265.45779309263,1028.05186963986,480.268109015004,194.852939952895,-28.9843181821848,371.36245823948,-164.667121225394,871.071387517959,198.66160356774
B,1266.06982046019,1070.71509541132,295.477583629491,72.3624309147052,64.0701447658432,61.5859521884603,336.987558740402,291.647586112758,659.76498151636,825.98331423828,109.459726856876,480.507663043982,93.7454965725775,166.414500628651,550.454014878016,678.364114010915,22.3602566814158,596.960914369482,467.603255954058,322.570798660443,1056.25897358615,1176.31621166208,962.429609869067,-106.507806617594,509.849708490364,17.8245148508864,61.5515377819045,514.469285001599,871.749146632552,93.4193723914829
A,520.865866469578,1246.7853039859,299.814974040293,64.4886309424615,65.9856321713889,-110.102308001226,328.440896942855,283.977523780413,671.133464912644,663.355151038524,502.124870450344,187.585841502078,82.4818154432815,851.561789673264,564.297525569907,677.451685250352,316.048101377282,596.931993597413,467.749846176798,331.078261429859,796.100841113442,1463.14431686998,931.777910532543,363.202977689296,111.341236962876,142.994327799737,287.959052390824,397.49294890171,870.922848221814,58.5874911469982
C,-998.683762734676,830.199722814387,293.320537911124,89.8037936143793,69.2378660509645,43.0506314174279,339.458598745758,285.32521659985,601.576814706079,882.184336491127,383.446161532898,348.692427960489,83.0446907217652,-702.592730717529,566.343120398461,670.020215746688,941.055444045326,598.187712213056,467.128028019062,334.193500827832,859.620334315632,1395.53579974857,982.039119794737,923.134840970961,176.859536117048,97.6825003333794,222.321511445662,545.56577360928,880.803886093942,62.6946462907103
A,961.0915994896,846.908270154482,292.268789022218,66.3755613010831,66.5322995419664,89.1645298472716,324.18371457351,277.566416606791,766.231281925141,734.681936308728,701.03703367177,220.838381948439,95.3951492361735,541.22503838839,567.038471366004,676.860569536739,-7.55831022345228,595.666653824917,472.404719270097,341.701717517376,2226.66250073674,-773.582650738434,912.240016998767,-556.110039502808,226.425978396785,193.630177934238,312.644965924245,191.671855095945,869.74628515536,314.715178606156
C,217.536365245886,916.286488020996,295.610811004736,68.8965215030503,75.6154948883042,119.657445923083,344.323595349652,291.963946105206,567.052275880579,888.687942402468,-88.7349249563284,247.70664044577,89.4335751631416,-797.539337995661,571.804238392982,674.863187955861,-134.009984526129,597.408857846692,469.452499097526,336.926530447398,784.528789907439,659.304156779007,908.209205245205,-183.976491692866,125.799642948109,191.405674684628,149.35391554923,-361.336942048681,881.505717716274,10.2918211302508
B,-378.570802731019,674.777306187592,293.130647829617,69.765310746945,63.1534941915189,-73.4577646666446,324.572131527939,283.936895182882,644.571316099199,838.069921057997,549.127328469662,317.671465511406,84.8759875503763,493.626452414788,551.554178750362,677.850231072079,712.361746967355,599.133235439148,466.344822352353,341.046341811195,1098.06060483262,-489.149466485957,948.874551645473,902.073881468533,334.727115260553,183.784000439336,-2.2580231164348,302.058090801789,873.01422201724,115.685511351706
A,875.780415896882,1282.17574026231,297.500188876309,79.5969756571268,72.1869398694177,26.303302451771,329.864339434362,293.88622669345,752.801282784198,688.798750331729,754.550462712149,257.947421684443,78.3720022701268,344.360948550054,558.786693758613,682.906759490597,61.8821437216432,597.21481032197,469.365685811191,337.536986897575,2004.9944618317,842.319327075887,908.421852945009,187.653823558225,97.3135910602204,-2.13582019123119,393.694426653785,95.3599027459871,877.166662669175,244.275014906444
C,-298.834480384439,823.222350130927,291.634266236983,62.5720192421583,64.0151297735853,-138.03879271072,323.174989328856,274.583439613504,698.967950014187,851.967464130146,126.917629886141,421.802837749444,92.6131260786007,-60.6934691356566,568.565479964709,675.257274234954,-73.1321280568166,600.074080716109,467.525729835616,335.905985258387,1091.41594802749,-376.104365554772,995.398109871078,233.875243363776,201.560405452267,-0.862257680782768,90.0452795503461,-83.3824221054571,881.98724869631,143.463133075269
C,466.204457519623,1021.4416223188,293.130952485199,75.7089983097332,68.3790051564931,70.7645285565074,331.4723828324,278.047389433765,780.411961189134,891.347547353453,360.395040738804,326.705778756212,102.867484554314,-140.730428875484,576.901192030795,674.572868765091,530.487268939679,596.164517982397,467.719069141084,352.289078576846,3083.88440160181,-1189.32420228491,907.780538999497,864.73333783893,253.693271996298,80.2547300807562,64.4254498319134,375.351311809696,878.857210735991,80.856198746666
C,909.634191752029,791.509057374059,293.060423222715,73.8279617201916,68.2853697692382,101.339323451642,325.519385914836,288.436446704119,662.089199175572,781.858390518859,480.968543185699,336.005716332616,78.3040276947825,346.475356266223,558.556050030425,676.452651556069,93.7520359070928,600.863339360964,464.861146519968,336.02953723826,5.76941155997542,1042.07783238068,897.49342211329,597.581951619982,301.302295434773,80.5737620455422,231.130012158282,255.736844433597,879.359443576352,82.5440676372302
B,94.9019226724066,861.714115537813,296.167287477623,78.9263237278554,60.7754181512831,85.6599586659577,341.785868024472,285.357595837173,605.713900665746,760.376002074915,403.749216331846,365.867161024182,85.8207512173427,-113.879670631945,559.049553569551,674.783719947061,517.10728261662,599.950508256144,466.201176484001,337.153018131761,497.516348468949,-33.9935247649769,961.669320907466,991.827641153627,526.133027685027,68.453182493347,202.695582857741,-308.285072739715,880.765489818765,-18.9363023245273
C,-32.709024748334,1096.3247887279,293.931928018059,64.0764341127427,72.1969767817928,-150.07423048127,332.123628770153,268.163873198885,673.148660458582,903.646438364699,419.892469783976,190.306714976777,81.7039076524825,609.492801700665,571.453364260833,673.225938580581,216.167460565998,599.038486820275,466.758413284288,334.788573404669,-168.014742064583,698.58872429664,917.263738760303,714.079742919246,188.289937947173,-6.40923917633303,247.459966311938,249.53588008748,876.673377354902,60.7214714478062
A,1099.90636504597,1032.35259834521,292.971249012656,83.8216232010606,68.2960705567609,95.8059273241338,326.648371545602,275.083354924978,778.037616019928,726.164513855217,157.168183174533,344.059555242239,89.0556790587043,-416.310831664448,577.401511306995,675.839458714108,284.949550034137,598.547970147233,467.929964608545,341.04384219108,373.725005729706,887.461627004486,949.499092679496,-246.392241402411,299.97779996707,108.489036574066,297.539490747944,55.1293615628195,872.29273948129,194.84832940754
C,708.90036253809,877.895241973672,292.243942821647,71.7013659250874,73.08975721018,33.1175828782706,339.798718301549,294.844477001921,716.733589179016,877.627923289464,29.3815274953968,288.966215027569,80.0138729152851,-1115.31223591003,556.211561491806,677.230282218489,-404.384555546173,596.566845279476,466.443398549888,343.353957997065,-1996.2798308315,2705.89875805516,892.041308838421,-26.4156920503538,215.523620594678,-23.5814866214994,191.683811197699,442.967575713671,882.076947501835,-78.0169651017835
B,1350.03070577006,1056.41451099946,293.829605594305,89.4401368570059,63.7480878190987,114.22933762095,343.674758869489,289.43051163238,638.116271916514,796.370291011834,732.701141726149,284.414553456224,97.3968756732893,-126.551424921061,551.034288334545,676.181283777025,817.626438501017,603.915928087637,461.680101181999,331.927608822807,42.0296232317993,-473.826632567802,982.290183664112,-12.1603001933601,503.73414652514,104.183876297944,303.375654360131,-35.5925126208045,872.346734655051,188.425712966708
A,-450.851636412031,999.832111559722,295.83538297825,81.1651821828932,68.2472163697092,165.026383489103,342.418507490269,276.186692401263,536.737604379111,723.95206074223,56.8875197263577,313.821812527869,94.2472024775538,107.54334150724,566.290771845302,677.211142859997,33.487596351757,603.228427506081,466.766771364069,339.644277177391,-386.697479216383,5.60478918844547,924.638987909551,2080.28966569936,304.846373196173,48.2648513263697,347.312425134774,-13.6318464041275,875.997799402047,82.4930399847733
C,-275.292446737769,1114.93151394608,292.016393780283,71.1950904195439,66.0394951368493,-32.3197342741607,329.278106076267,271.267564871573,632.702336564779,850.595635867307,116.264086445219,240.550291724661,91.0050598469042,409.497858408213,571.388085174637,674.07150833736,412.110106712144,599.206395953935,467.36036874066,330.261783453843,1371.7862053629,2041.11270762312,918.939690748521,324.280493877169,146.176889417783,190.295449572401,140.018078700705,220.772783370168,873.917283514964,154.848658307169
C,-153.837756382469,1087.47353924354,294.234845926219,68.1533612144954,69.6057047350289,17.7847310574102,337.389056295206,287.243133668029,616.671592016978,812.976198939236,100.082455001025,355.655689317589,88.8765575103123,1901.2814104853,567.245226506803,675.586518393826,257.882641533283,593.822677715818,468.427686242467,336.964763376446,890.145045758478,559.229184311546,937.78498693819,670.636030063131,355.513543462775,27.1409367452097,156.06485074801,413.629335363489,877.381948407626,238.466107023719
B,101.656191847386,995.735462489402,291.713015853369,73.0731653838747,63.181145950117,204.268159456379,349.005535347953,281.499768531177,717.958909552839,694.746145646414,11.8939087817097,521.275357196268,83.1482210843884,-736.936001254294,541.776208335233,677.26736729205,322.896932892156,596.751946132689,463.900402643532,327.774017007269,-898.029764495747,371.697878574315,971.974901994506,1038.30693231883,585.066606487082,64.0801294600445,254.490468265789,72.1365537150173,874.122414973808,102.314465471747
A,-490.035890681195,1112.22346516921,296.651795290472,81.2630814999743,67.2805970223438,-139.972247248006,328.65205593921,283.723396025414,756.824694924393,801.242513889438,19.1456303722104,278.271335745276,84.9973835214964,-235.146749319697,559.782233648815,678.884245342938,591.7979374581,596.374797335028,470.141605576879,335.712004777995,113.12498582497,229.054131631126,943.743075246706,1694.1639231599,338.996254339143,74.3786506583835,358.01143810462,184.943227796373,872.0736866043,140.343983995762
B,1189.83613491051,1091.32627084388,292.489539148884,79.19516120759,70.4016349303743,119.226378667733,346.986259825087,280.330360071453,660.474806711551,753.210136802204,505.081490507333,345.820067602872,79.215474759676,-628.118696004305,544.437650017289,678.423597435769,264.68300017678,599.003592783995,460.549064047398,332.913871927903,-456.497572978541,1212.09634842978,986.767578010039,-168.778526405878,311.209756237642,-36.1432688058402,45.4857113029887,-60.7097651747553,872.814661428636,-66.3591080063124
A,733.890349459191,978.813869885641,297.657459516358,70.7177236543842,68.2454900252557,-119.572341318772,329.565685681203,272.811768724411,690.0628853334,758.326581814919,538.800320112364,369.190689072598,104.315666095137,-556.953771575028,567.081557863314,678.376181649094,465.025274044381,599.073741814838,469.400360180018,329.345298746799,-902.532779364414,-1398.13305816731,953.379610934342,502.33791281498,212.702260242161,51.1683705488255,326.239302847143,468.449622404142,877.776801727095,250.889532840995
B,1077.97433298521,1189.88631784663,295.128696529014,78.3285729474296,63.1075179706967,29.9646384681652,335.062077976604,286.136792611765,672.554394742469,604.238006835396,276.962314326302,497.651750527135,89.1428867431395,249.615989980797,558.490808015992,674.505548955934,219.723829082506,598.172524212439,465.943353021089,333.976535632009,629.597397335708,-98.7759355908632,976.569451902446,874.395146472153,398.749075679126,143.492751424361,102.151652635155,345.116118540797,868.017506144393,-1.89981560967192
B,673.171651415029,1270.87778120403,294.669867902717,83.5105643776046,60.5183834264724,14.8094670655324,347.169809348948,280.555919248836,643.129947036096,661.895624185678,116.426850562386,410.331413227122,82.416088786642,-489.08076609579,555.658523639067,677.746415744218,772.347358464533,600.578628207216,470.43203395215,335.334468668992,1991.65570765749,19.6714081552872,988.900007518371,440.690765019485,380.451022399191,98.9423069498186,227.31174060732,-191.85959123844,872.595849265191,205.15515684965
C,14.4873815725014,859.914829850248,289.109137417006,84.620997786476,65.0890970351833,40.7458829556137,331.470363654374,282.320740051952,723.179953003352,918.93584978701,704.685671305825,366.402117740965,100.756127305256,894.279309088787,560.446069010663,678.380965310808,482.980603590666,596.656267758052,467.74600397929,337.732036755764,1388.06645803858,-60.7821276880727,914.351178534582,76.2197649125349,291.371490883132,152.762480623323,126.525625303505,146.831845003926,878.600624530576,124.417666144618
